NodeID,Type,X,Y,ReleaseTime,DueTime,Weight
C0,Customer,0.828918900659297,1.7982950127363881,7.8,71.96,4.12
C1,Customer,1.4588475743088922,0.7637987722680772,10.81,46.8,4.21
C2,Customer,1.6331848504108923,1.5843173221228912,76.44,155.68,1.78
C3,Customer,1.5879002461240452,1.6557873007024229,103.62,167.91,4.79
C4,Customer,1.2816598247721371,1.42258005950512,107.17,181.97,2.54
C5,Customer,1.1964252506638382,1.4285941598386782,102.29,182.14,3.19
C6,Customer,1.1443298065469238,1.369010807839462,148.94,186.16,4.85
C7,Customer,1.5374328040972325,1.545985293578686,160.63,228.76,2.27
C8,Customer,1.370121661251251,1.6544189577950579,217.49,282.37,4.33
C9,Customer,1.7139493697682098,0.6720470945111734,197.26,245.97,2.41
C10,Customer,1.74354969713024,1.3263117941495701,204.27,238.44,4.14
C11,Customer,1.7475144094968234,1.2678259080556973,244.33,286.86,2.53
C12,Customer,1.8401851430874205,0.9710306730964046,246.97,324.61,4.14
C13,Customer,1.4945420120720598,1.4465487771153946,298.63,334.92,3.19
C14,Customer,1.6780396822249575,1.7070498669447505,325.36,376.5,2.59
C15,Customer,1.4833124060419278,1.210070956060294,316.11,363.65,3.63
C16,Customer,1.5556524893325494,0.8353641744278797,304.54,392.57,2.19
C17,Customer,1.8346904180597075,1.7680922103580696,338.91,385.22,1.06
C18,Customer,1.8622793108983184,0.5703473422494764,342.4,409.61,2.25
C19,Customer,1.4732222146868568,1.2986041053106718,396.74,439.73,4.76
C20,Customer,1.6195463416227247,1.7599948093451505,382.41,415.49,3.51
C21,Customer,1.5139096175514486,1.644517700324021,416.38,459.83,3.9
C22,Customer,1.3337201065465094,1.6395173200694357,399.9,460.28,3.97
C23,Customer,1.5700683558456794,1.5595712188412043,409.04,470.31,2.75
C24,Customer,1.8136479517839303,1.7580736244389341,434.52,508.08,1.37
C25,Customer,1.571836609838416,1.6135883486150264,420.82,465.98,1.86
C26,Customer,1.841002829441406,1.4398393375566143,456.4,527.45,1.32
C27,Customer,1.7815753564750643,0.890506287271897,469.38,556.27,3.18
C28,Customer,1.1646183052061492,1.5185081230987245,539.26,587.04,4.08
C29,Customer,1.6195305292706499,1.382836868148453,500.02,582.79,4.66
C30,Customer,0.9998659422479508,1.6525846018228842,518.28,599.13,3.0
C31,Customer,1.390088572818284,1.6719175773959605,566.64,597.97,2.2
C32,Customer,1.4972324507811525,1.3620544451871652,595.63,632.06,4.06
C33,Customer,1.2486986211441486,1.6626410373495955,549.57,589.36,1.28
C34,Customer,1.871211844699408,0.9915579470273734,649.59,706.81,4.22
C35,Customer,1.4791751691550954,1.6559510992577642,633.2,678.75,3.97
C36,Customer,1.5221364811311653,1.525139964435397,612.96,692.33,4.15
C37,Customer,0.9415272847416976,1.7018076373024613,712.58,748.84,2.57
C38,Customer,1.4198652017762874,0.8028664119688314,711.53,782.82,4.35
C39,Customer,1.6221196913939602,1.1181809809809036,696.63,736.42,3.69
C40,Customer,1.6555590674154197,0.5,745.78,820.95,4.45
C41,Customer,0.6647391590566748,1.8926489974773089,752.48,803.54,2.66
C42,Customer,1.5580840290501654,0.5482990178649332,786.32,829.88,3.08
C43,Customer,1.4244764998491526,0.6870451991658115,793.17,881.72,3.47
C44,Customer,1.3828033375524083,0.5,812.45,884.94,3.81
C45,Customer,0.5,1.7006751013194321,832.23,900.75,3.13
C46,Customer,0.6149150747880826,1.7510767511348633,800.23,838.95,3.77
C47,Customer,0.949817968850614,1.921757676495073,886.38,974.42,4.11
C48,Customer,1.783772949481796,0.9727759643337675,864.49,948.51,1.89
C49,Customer,1.7699624685097728,0.9154051653336907,881.84,957.75,2.86
C50,Customer,1.6309213690659905,0.7450202484228768,857.13,919.56,3.04
C51,Customer,1.6819750518017977,1.0046771163254804,904.54,958.2,4.21
C52,Customer,1.6448595614158266,0.9881392287645365,932.51,1021.56,1.27
C53,Customer,1.6612101199114693,0.6673391356450966,948.23,1004.67,4.99
C54,Customer,1.484425637724562,0.662256466715417,921.03,973.76,1.27
H0,Hub,1.0618101782710436,1.9260714596148742,0.0,9999.0,0.0
H1,Hub,1.5979909127171077,1.397987726295555,0.0,9999.0,0.0
H2,Hub,0.7340279606636548,0.7339917805043039,0.0,9999.0,0.0
H3,Hub,0.5871254182522991,1.7992642186624028,0.0,9999.0,0.0
H4,Hub,1.4016725176148133,1.5621088666940683,0.0,9999.0,0.0
H5,Hub,0.5308767414437037,1.9548647782429915,0.0,9999.0,0.0
H6,Hub,1.7486639612006325,0.8185086660174142,0.0,9999.0,0.0
