NodeID,Type,X,Y,ReleaseTime,DueTime,Weight
C0,Customer,1.615860687374444,1.599458355566155,45.03,123.8,4.3
C1,Customer,0.9306799475829773,1.4417751222102588,54.47,103.76,3.35
C2,Customer,2.0,0.7203253219646103,53.98,122.05,3.16
C3,Customer,0.8653854747528326,1.656179894238227,83.03,146.19,4.63
C4,Customer,1.4042827508440316,1.028750808641386,68.36,146.79,3.48
C5,Customer,0.8363732510116991,1.7496441172600672,69.1,118.12,1.99
C6,Customer,1.7143132474438785,0.7044685106469767,105.75,189.23,2.37
C7,Customer,0.6441147608244934,1.2606970798335981,156.24,216.88,3.16
C8,Customer,1.0828502525224828,1.6052822438045782,120.73,187.24,3.26
C9,Customer,1.9363948097243628,0.8716343690722697,177.54,228.44,1.91
C10,Customer,0.8361061683610863,2.0,216.69,247.79,4.49
C11,Customer,2.0,0.9180549238123576,235.35,308.49,1.61
C12,Customer,1.4317109684400604,1.1773656224248474,224.19,311.18,4.7
C13,Customer,1.3077382203474972,1.8047905334215586,203.94,237.28,2.34
C14,Customer,1.5169517240007269,0.8492207364580364,264.87,347.54,4.69
C15,Customer,0.9681054500503113,1.6923016559960518,275.22,307.23,4.65
C16,Customer,0.5611459146308495,1.7554363158717492,242.03,291.03,4.12
C17,Customer,0.6655064301258969,1.5689780465618135,270.91,360.42,2.84
C18,Customer,1.721970589390949,1.0259298969944741,251.07,299.34,2.24
C19,Customer,1.739616952153571,0.7711279176152116,312.31,353.94,1.15
C20,Customer,0.6574308434645671,1.7212860455383794,346.53,404.18,3.1
C21,Customer,1.0492170384995259,1.28532195351837,309.31,350.41,4.45
C22,Customer,1.8027590827161222,0.7411266677963388,391.59,470.44,4.92
C23,Customer,1.6486365944148536,1.004857316355878,393.1,438.59,1.78
C24,Customer,0.5,1.9020690005883156,394.17,478.3,3.23
C25,Customer,1.949961063882243,0.8840649174369042,417.76,505.37,1.56
C26,Customer,0.5,2.0,473.56,553.42,2.37
C27,Customer,1.063153301656432,1.349378590612357,436.08,504.16,2.64
C28,Customer,1.3493061167498674,0.6910155530082183,476.91,553.49,1.56
C29,Customer,1.6960220541018418,0.8667287062901194,490.93,550.5,3.05
C30,Customer,1.5411394849672955,1.124153604693455,493.08,562.43,2.69
C31,Customer,0.8594613957699645,1.8245599662927843,520.99,601.17,3.12
C32,Customer,1.7816505511428944,0.5,579.09,659.7,1.83
C33,Customer,1.5512059468627752,1.6965381967891027,576.03,646.6,1.7
C34,Customer,1.331825153733671,0.5440846066528597,571.14,604.0,1.67
C35,Customer,0.8294415658739206,1.6554917055657719,604.09,685.16,2.75
C36,Customer,1.849606945192345,1.100194326112858,656.96,711.15,4.82
C37,Customer,0.5,1.6752212042518881,632.39,672.27,4.37
C38,Customer,1.6039754820407413,1.2596937723469668,620.66,672.11,2.65
C39,Customer,1.3884095364646662,0.7199237279633365,709.15,787.91,3.78
C40,Customer,0.5,1.9288270405232837,665.49,751.45,1.55
C41,Customer,1.526278562146879,0.8089533734189808,777.49,853.75,3.56
C42,Customer,1.8675394876800977,1.0735970614884829,778.83,863.94,3.59
C43,Customer,1.7289874829562362,0.7235033965083817,722.65,788.53,5.0
C44,Customer,1.4837886919183474,1.0106305706665808,835.46,924.7,4.78
C45,Customer,0.8056636752260923,1.705951227899149,799.15,879.71,1.15
C46,Customer,1.6131007545135367,0.7381655753062721,784.62,857.09,2.36
C47,Customer,1.066771923952143,1.7635630131258273,872.3,942.67,3.95
C48,Customer,1.002027399845089,1.660747760144742,865.05,923.23,4.96
C49,Customer,1.412466866039459,1.2627329809557255,895.96,930.23,1.04
C50,Customer,2.0,1.3699258111859947,856.3,910.6,1.37
C51,Customer,0.625473874525798,1.8587315883960707,906.63,958.26,2.15
C52,Customer,0.5,1.458520833670725,940.78,984.09,4.8
C53,Customer,1.666855389370677,0.6348830313965078,952.75,1040.38,2.87
C54,Customer,1.9334205828767272,1.124221711557543,930.76,974.83,1.71
H0,Hub,1.0618101782710436,1.9260714596148742,0.0,9999.0,0.0
H1,Hub,1.5979909127171077,1.397987726295555,0.0,9999.0,0.0
H2,Hub,0.7340279606636548,0.7339917805043039,0.0,9999.0,0.0
H3,Hub,0.5871254182522991,1.7992642186624028,0.0,9999.0,0.0
H4,Hub,1.4016725176148133,1.5621088666940683,0.0,9999.0,0.0
H5,Hub,0.5308767414437037,1.9548647782429915,0.0,9999.0,0.0
H6,Hub,1.7486639612006325,0.8185086660174142,0.0,9999.0,0.0
