NodeID,Type,X,Y,ReleaseTime,DueTime,Weight
C0,Customer,0.7094876661597275,1.6740180434038627,21.0,107.68,2.52
C1,Customer,1.6220930017439332,1.0103959908418665,37.92,73.74,1.41
C2,Customer,1.167903466461235,1.8639278704122382,32.88,94.67,2.4
C3,Customer,0.8819525591918995,1.527782417965286,97.23,172.51,1.68
C4,Customer,0.8593151090281524,1.792636959053517,114.49,190.78,3.39
C5,Customer,1.738127118253005,0.9882621161534967,97.94,137.49,2.9
C6,Customer,1.530473214276183,0.6695822222813879,78.83,123.56,1.86
C7,Customer,0.8031236667899206,1.8804554347573295,71.28,105.97,3.78
C8,Customer,0.9131374159338781,1.6878537179229014,145.87,209.38,3.13
C9,Customer,1.5373975756559255,0.9467978454837133,151.72,232.1,2.85
C10,Customer,1.0078790106084277,1.7993329468454748,123.79,201.17,4.29
C11,Customer,0.9478611681664594,1.8632678311876687,129.04,172.29,2.86
C12,Customer,0.9870784107596257,1.6591813405968825,169.46,237.89,4.43
C13,Customer,0.9341481891900407,1.641548047619646,239.77,320.12,4.38
C14,Customer,0.6585413238728077,1.7250730631530338,185.7,276.63,2.31
C15,Customer,1.7737201658240405,0.8631450533870985,239.86,284.59,1.16
C16,Customer,1.0429594113788772,1.5804862728466067,213.97,263.05,3.62
C17,Customer,1.0669806495686889,1.8259499756797348,182.34,263.4,3.48
C18,Customer,1.3497260086864287,0.5,263.44,297.66,3.55
C19,Customer,1.5322117495839396,0.8817330566744337,274.73,339.47,4.47
C20,Customer,1.0779910733775648,1.3985856153643226,277.98,336.61,2.77
C21,Customer,0.7758076379226556,1.9249250998231724,296.4,357.14,4.8
C22,Customer,1.48821848258868,1.0963326804925198,356.5,396.71,3.0
C23,Customer,1.9022926070816712,1.0682951831061762,316.52,356.05,3.54
C24,Customer,0.5358352452242086,2.0,416.92,450.62,3.74
C25,Customer,1.4641700484673144,1.2463971585233247,387.29,459.12,4.64
C26,Customer,1.936834505532029,0.8599549127443129,398.55,433.35,3.96
C27,Customer,1.8256299091513717,1.6511850383287587,363.99,408.07,4.66
C28,Customer,1.862016130381837,0.5844251794062549,395.81,456.4,4.9
C29,Customer,0.6208887812907331,1.899201731877734,468.16,558.99,1.12
C30,Customer,1.7577307861614968,0.8149552535843938,447.9,529.59,1.25
C31,Customer,0.8686134017851871,1.761690021666303,476.28,511.47,2.54
C32,Customer,1.3680795462961535,1.359026309236902,448.15,494.53,1.4
C33,Customer,0.5,1.6074368627320976,467.9,517.8,2.2
C34,Customer,1.4102566862669803,1.7180868682798218,501.22,549.67,4.9
C35,Customer,0.8398594619984129,1.7573459678167582,484.59,574.78,2.09
C36,Customer,1.6066451123111283,1.6699270003519735,517.03,556.55,2.91
C37,Customer,0.8699600049135816,1.499189080631598,556.42,616.18,1.33
C38,Customer,0.9830780551120324,1.590091945080893,543.42,598.95,2.83
C39,Customer,2.0,0.9628303524236533,586.62,669.22,2.26
C40,Customer,1.1033625734259749,1.7715676697342047,656.43,687.39,3.09
C41,Customer,0.949384693814212,2.0,641.22,711.37,1.47
C42,Customer,1.7746962375464321,0.6582429839506921,624.97,686.31,4.61
C43,Customer,1.7085864490428826,1.0689352240204266,644.17,705.46,4.48
C44,Customer,0.5,1.8727583649139323,699.7,738.31,3.28
C45,Customer,0.6182699408517124,1.5569903634066748,670.97,751.34,2.14
C46,Customer,1.713498736249455,0.8890172942706803,668.58,721.43,4.19
C47,Customer,1.9476475881292863,0.6246014810978896,754.39,804.99,4.95
C48,Customer,1.5270804964967222,1.1663122492194744,751.32,817.24,4.01
C49,Customer,1.5838352094306996,0.8260908224177355,742.59,786.75,2.06
C50,Customer,1.5727420908643837,0.6144132080124559,734.23,822.08,4.78
C51,Customer,0.8584385456652747,1.662534196318725,808.08,866.53,4.04
C52,Customer,0.5,1.6000539647696739,815.81,906.79,4.08
C53,Customer,0.7229956376574274,1.7765977969481856,781.83,824.3,2.36
C54,Customer,0.9536414433263475,1.7430793010912575,810.59,871.17,1.2
C55,Customer,1.0831774121002824,1.8449393299522217,830.35,870.15,1.1
C56,Customer,0.7143309520588277,1.29061306265544,886.4,972.22,1.76
C57,Customer,1.8762143147245227,1.111200114367841,851.99,885.38,3.27
C58,Customer,1.7557238384131837,0.514533282096907,891.39,972.33,4.71
C59,Customer,1.8067709882064351,1.5275689009761566,914.07,965.12,1.12
C60,Customer,1.8010808546861994,0.8391690494021371,915.93,983.23,3.71
C61,Customer,0.8662683293558682,1.8066801702475124,916.65,963.83,4.85
H0,Hub,1.0618101782710436,1.9260714596148742,0.0,9999.0,0.0
H1,Hub,1.5979909127171077,1.397987726295555,0.0,9999.0,0.0
H2,Hub,0.7340279606636548,0.7339917805043039,0.0,9999.0,0.0
H3,Hub,0.5871254182522991,1.7992642186624028,0.0,9999.0,0.0
H4,Hub,1.4016725176148133,1.5621088666940683,0.0,9999.0,0.0
H5,Hub,0.5308767414437037,1.9548647782429915,0.0,9999.0,0.0
H6,Hub,1.7486639612006325,0.8185086660174142,0.0,9999.0,0.0
